year,month,supplier,item_code,item_description,item_type,retail_sales,retail_transfers,warehouse_sales,original_description,bottle_size,bottle_category,total_sales,quarter,sales_activity
2020,3,DIAGEO NORTH AMERICA INC,337509,CROWN ROYAL APPLE,LIQUOR,16.67,18.0,0.0,CROWN ROYAL APPLE - 50ML,50ML,SMALL,34.67,1,LOW
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,337514,CAVICCHIOLI SPK ROSE,WINE,0.0,0.0,2.0,CAVICCHIOLI SPK ROSE - 750ML,750ML,STANDARD,2.0,1,LOW
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",337516,BUENAS TEMP 13,WINE,0.0,0.0,4.0,BUENAS TEMP 13 - 750ML,750ML,STANDARD,4.0,1,LOW
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",337518,BUENAS VIURA 14,WINE,0.0,0.0,1.0,BUENAS VIURA 14 - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,337553,HANNA CAB,WINE,0.0,0.0,2.0,HANNA CAB - 750ML,750ML,STANDARD,2.0,1,LOW
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",337590,TORTOISE CREEK CHARD JAMS BLD,WINE,0.0,0.0,12.0,TORTOISE CREEK CHARD JAMS BLD -750ML,750ML,STANDARD,12.0,1,LOW
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",337633,PUNTO FINAL MAL CLAS,WINE,0.8,0.0,9.0,PUNTO FINAL MAL CLAS - 750ML,750ML,STANDARD,9.8,1,LOW
2020,3,HUB WINE CORPORATION,337644,90+ CELLARS LOT 128 GRAN VINO RED 11,WINE,0.0,0.0,3.0,90+ CELLARS LOT 128 GRAN VINO RED 11 - 750ML,750ML,STANDARD,3.0,1,LOW
2020,3,FREE RUN WINE MERCHANTS LLC,337672,SEX SPK ROSE,WINE,0.0,0.0,2.0,SEX SPK ROSE - 750ML,750ML,STANDARD,2.0,1,LOW
2020,3,BACCHUS IMPORTERS LTD,337684,ALEXANDER VALLEY CAB FRANC,WINE,0.0,0.0,1.0,ALEXANDER VALLEY CAB FRANC - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,PUNTO VINO LLC,337786,LUCA MONTEPUL,WINE,0.0,0.0,2.0,LUCA MONTEPUL - 750ML,750ML,STANDARD,2.0,1,LOW
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,337802,LOUIS ROEDERER BRUT PREM 3/CS,WINE,0.0,0.0,1.0,LOUIS ROEDERER BRUT PREM 3/CS - 1.5L,1.5L,LARGE,1.0,1,LOW
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,337828,LINGANORE MANGO SANGRIA,WINE,12.0,11.0,5.0,LINGANORE MANGO SANGRIA - 750ML,750ML,STANDARD,28.0,1,LOW
2020,3,PWSWN INC,337850,PABLO CLARO CAB/GRACIANO,WINE,0.0,0.0,2.0,PABLO CLARO CAB/GRACIANO - 750ML,750ML,STANDARD,2.0,1,LOW
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",337852,WINE & SOUL MANOELLA,WINE,0.0,0.0,2.0,WINE & SOUL MANOELLA - 750ML,750ML,STANDARD,2.0,1,LOW
2020,3,RELIABLE CHURCHILL LLLP,337887,SEGURA VIUDAS BRUT RESERVE,WINE,0.51,1.0,1.0,SEGURA VIUDAS BRUT RESERVE - 1.5L,1.5L,LARGE,2.51,1,LOW
2020,3,OPICI FAMILY DISTRIBUTING OF MD,337902,COLENE CLEMENS DOPPS CRK P/NOIR,WINE,0.49,1.0,0.0,COLENE CLEMENS DOPPS CRK P/NOIR - 750ML,750ML,STANDARD,1.49,1,LOW
2020,3,MONSIEUR TOUTON SELECTION,337932,GR ORDINAIRE GR RES VIGNE NOIR,WINE,0.0,0.0,1.0,GR ORDINAIRE GR RES VIGNE NOIR - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,DELICATO FAMILY VINEYARDS,337950,GNARLY HEAD DOUBLE BLK 1924,WINE,37.46,39.83,18.0,GNARLY HEAD DOUBLE BLK 1924 - 750ML,750ML,STANDARD,95.28999999999999,1,LOW
2020,3,CABERNET CORPORATION,337992,TINGA CAB RES,WINE,0.0,0.0,1.0,TINGA CAB RES - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,THE TRITON COLLECTION INC,338059,TERRA VIVA P/GRIG IGT DELLE VENEZIA,WINE,0.0,0.0,2.0,TERRA VIVA P/GRIG IGT DELLE VENEZIA - 750ML,750ML,STANDARD,2.0,1,LOW
2020,3,GRAPES OF SPAIN INC,338064,PORTA REGIA MONASTRELL 14,WINE,0.0,0.0,1.0,PORTA REGIA MONASTRELL 14 - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,GRAPES OF SPAIN INC,338066,LEGADO DE MONCAYO GARNACHA TINTA 14,WINE,0.0,1.0,2.0,LEGADO DE MONCAYO GARNACHA TINTA 14 - 750ML,750ML,STANDARD,3.0,1,LOW
2020,3,GRAPES OF SPAIN INC,338068,PORTA REGIA MONASTRELL 5MONTHS 14,WINE,0.0,0.0,1.0,PORTA REGIA MONASTRELL 5MONTHS 14 - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",338097,MONTAND BRUT SPK ROSE,WINE,0.0,0.0,1.0,MONTAND BRUT SPK ROSE - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,THE RIVER WINE,338128,TWIN SUNS SYR,WINE,0.0,0.0,1.0,TWIN SUNS SYR - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,PUNTO VINO LLC,338133,ALCESTI MARSALA DRY,WINE,0.0,0.0,2.0,ALCESTI MARSALA DRY - 750ML,750ML,STANDARD,2.0,1,LOW
2020,3,OPICI FAMILY DISTRIBUTING OF MD,338144,DESTELLO CAVA BRUT,WINE,0.59,0.0,0.0,DESTELLO CAVA BRUT - 750ML,750ML,STANDARD,0.59,1,LOW
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,338155,YEALANDS SINGLE VYD S/BLC,WINE,0.0,0.0,1.0,YEALANDS SINGLE VYD S/BLC - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,BACCHUS IMPORTERS LTD,338170,AVALON CHARD,WINE,0.0,0.0,1.0,AVALON CHARD  - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,PWSWN INC,338186,CAN XA BRUT CAVA ROSE,WINE,0.0,0.0,1.0,CAN XA BRUT CAVA ROSE - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,RELIABLE CHURCHILL LLLP,33820,SILVERADO MERLOT,WINE,0.75,0.0,0.0,SILVERADO MERLOT - 750ML,750ML,STANDARD,0.75,1,LOW
2020,3,PUNTO VINO LLC,338201,TEGERNSEERHOF BERGSDISTEL SAMRAGD GR - VENT,WINE,0.0,0.0,2.0,TEGERNSEERHOF BERGSDISTEL SAMRAGD GR-VENT - 750ML,750ML,STANDARD,2.0,1,LOW
2020,3,OPICI FAMILY DISTRIBUTING OF MD,338203,CHRONIC CELLARS SUITE PETITE,WINE,0.0,0.0,2.0,CHRONIC CELLARS SUITE PETITE - 750ML,750ML,STANDARD,2.0,1,LOW
2020,3,DIONYSOS IMPORTS INC,338272,TETRAMYTHOS CAVA MEZZE KALAVRYTA 14,WINE,0.0,0.0,3.0,TETRAMYTHOS CAVA MEZZE KALAVRYTA 14 - 750ML,750ML,STANDARD,3.0,1,LOW
2020,3,ROYAL WINE CORP,338273,WEINSTOCK MER,WINE,0.0,0.0,2.0,WEINSTOCK MER - 750ML,750ML,STANDARD,2.0,1,LOW
2020,3,WINE BRIDGE IMPORTS INC,338296,2 COPAS S/BLC,WINE,0.32,0.0,6.0,2 COPAS S/BLC - 750ML,750ML,STANDARD,6.32,1,LOW
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,338327,SILVER PALM P/NOIR,WINE,0.72,0.0,0.0,SILVER PALM P/NOIR - 750ML,750ML,STANDARD,0.72,1,LOW
2020,3,OPICI FAMILY DISTRIBUTING OF MD,338399,CHRONIC CELLARS PURPLE PARADISE,WINE,0.0,0.0,7.0,CHRONIC CELLARS PURPLE PARADISE - 750ML,750ML,STANDARD,7.0,1,LOW
2020,3,OPICI FAMILY DISTRIBUTING OF MD,338404,CHRONIC CELLARS SOFA KING BUENO,WINE,0.0,0.0,2.0,CHRONIC CELLARS SOFA KING BUENO - 750ML,750ML,STANDARD,2.0,1,LOW
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",338406,EVENING LANDING P/NOIR SEVEN SPRINGS,WINE,0.0,0.0,1.0,EVENING LANDING P/NOIR SEVEN SPRINGS - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,DIONYSOS IMPORTS INC,338416,SAN VITO ORG CHN BALDUCCI 14,WINE,0.0,0.0,4.0,SAN VITO ORG CHN BALDUCCI 14 - 750ML,750ML,STANDARD,4.0,1,LOW
2020,3,STELLAR IMPORTING CO LLC,338427,NASIAKOS MOSCHOFILERO,WINE,0.49,0.0,1.0,NASIAKOS MOSCHOFILERO - 750ML,750ML,STANDARD,1.49,1,LOW
2020,3,MONSIEUR TOUTON SELECTION,338457,LA VILLETTE P/NOIR,WINE,0.66,1.0,1.0,LA VILLETTE P/NOIR - 750ML,750ML,STANDARD,2.66,1,LOW
2020,3,MONSIEUR TOUTON SELECTION,338459,LA VILLETTE CAB,WINE,1.7,1.0,0.0,LA VILLETTE CAB - 750ML,750ML,STANDARD,2.7,1,LOW
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,338470,BARCELONA LOLEA WH SANGRIA,WINE,0.0,1.0,0.0,BARCELONA LOLEA WH SANGRIA - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,MONSIEUR TOUTON SELECTION,338501,LA VILLETTE GSM,WINE,0.08,0.0,0.0,LA VILLETTE GSM - 750ML,750ML,STANDARD,0.08,1,LOW
2020,3,MONSIEUR TOUTON SELECTION,338503,LA VILLETTE CHARD,WINE,1.91,2.0,0.0,LA VILLETTE CHARD - 750ML,750ML,STANDARD,3.91,1,LOW
2020,3,STEFANO INCORPORATED,338514,EFE RAKI BLACK LABEL,LIQUOR,1.64,0.0,0.0,EFE RAKI BLACK LABEL - 750ML,750ML,STANDARD,1.64,1,LOW
2020,3,OPICI FAMILY DISTRIBUTING OF MD,338517,PEJU SAUV BLANC,WINE,0.0,0.0,1.0,PEJU SAUV BLANC - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,DOPS INC,338534,LAKE SONOMA CHARD,WINE,2.67,0.0,0.0,LAKE SONOMA CHARD - 750ML,750ML,STANDARD,2.67,1,LOW
2020,3,LANTERNA DISTRIBUTORS INC,338640,A LA CARTE RED,WINE,0.16,0.0,0.0,A LA CARTE RED - 750ML,750ML,STANDARD,0.16,1,LOW
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",338646,ABBAZIA DI NOVACELLA P/GRIG,WINE,0.0,0.0,1.0,ABBAZIA DI NOVACELLA P/GRIG - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,COMETE WINES LLC,338668,GRATEFUL RED P/NOIR,WINE,0.0,0.0,1.0,GRATEFUL RED P/NOIR - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,338686,HARTFORD COURT 3 VIRTUES CHARD,WINE,0.0,0.0,2.0,HARTFORD COURT 3 VIRTUES CHARD - 750ML,750ML,STANDARD,2.0,1,LOW
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",338694,DR LOOSEN DR L DRY RIES,WINE,2.12,2.0,4.0,DR LOOSEN DR L DRY RIES - 750ML,750ML,STANDARD,8.120000000000001,1,LOW
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",338779,DOM LAFAGE TESSELLAE VV CARIGNANE,WINE,0.0,0.0,1.0,DOM LAFAGE TESSELLAE VV CARIGNANE - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,LEGENDS LTD,338799,BLACK BUTTON BOURBON CREAM,LIQUOR,0.34,0.0,0.0,BLACK BUTTON BOURBON CREAM - 750ML,750ML,STANDARD,0.34,1,LOW
2020,3,HEAVEN HILL DISTILLERIES INC,33880,ADMIRAL NELSON RUM - SPICED,LIQUOR,37.62,38.0,0.0,ADMIRAL NELSON RUM - SPICED - 1.75L,1.75L,LARGE,75.62,1,LOW
2020,3,LEGENDS LTD,338806,BLACK BUTTON CITRUS GIN,LIQUOR,0.51,0.0,0.0,BLACK BUTTON CITRUS GIN - 750ML,750ML,STANDARD,0.51,1,LOW
2020,3,LEGENDS LTD,338808,BLACK BUTTON 4 GRAIN BOURBON,LIQUOR,0.67,0.0,0.0,BLACK BUTTON 4 GRAIN BOURBON - 750ML,750ML,STANDARD,0.67,1,LOW
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,338832,PEBBLE LANE P/NOIR,WINE,0.0,0.0,1.0,PEBBLE LANE P/NOIR - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,338835,PEBBLE LANE CHARD,WINE,0.0,0.0,1.0,PEBBLE LANE CHARD - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,338837,PEBBLE LANE CAB,WINE,0.0,0.0,2.0,PEBBLE LANE CAB - 750ML,750ML,STANDARD,2.0,1,LOW
2020,3,OPICI FAMILY DISTRIBUTING OF MD,338867,CESARI VALPO MARA RIPASSO,WINE,0.24,1.0,0.0,CESARI VALPO MARA RIPASSO - 750ML,750ML,STANDARD,1.24,1,LOW
2020,3,OPICI FAMILY DISTRIBUTING OF MD,338870,CARPINETO CHIANTI CLASSICO,WINE,0.57,0.0,1.0,CARPINETO CHIANTI CLASSICO - 750ML,750ML,STANDARD,1.5699999999999998,1,LOW
2020,3,RELIABLE CHURCHILL LLLP,338905,RABBLE TOOTH & NAIL FIEND,WINE,0.0,0.0,1.0,RABBLE TOOTH & NAIL FIEND - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,RELIABLE CHURCHILL LLLP,338917,RABBLE FORCE OF NATURE CHARD,WINE,0.0,0.0,1.0,RABBLE FORCE OF NATURE CHARD - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,RELIABLE CHURCHILL LLLP,338919,RABBLE FORCE OF NATURE ZIN,WINE,0.0,0.0,3.0,RABBLE FORCE OF NATURE ZIN - 750ML,750ML,STANDARD,3.0,1,LOW
2020,3,LANTERNA DISTRIBUTORS INC,338970,SILVER CREEK MER,WINE,0.0,0.0,2.0,SILVER CREEK MER - 750ML,750ML,STANDARD,2.0,1,LOW
2020,3,LANTERNA DISTRIBUTORS INC,338972,SILVER CREEK CAB,WINE,0.0,0.0,6.0,SILVER CREEK CAB - 750ML,750ML,STANDARD,6.0,1,LOW
2020,3,LANTERNA DISTRIBUTORS INC,338975,SILVER CREEK CHARD,WINE,0.0,0.0,3.0,SILVER CREEK CHARD - 750ML,750ML,STANDARD,3.0,1,LOW
2020,3,BACCHUS IMPORTERS LTD,338984,ROCKTOWN SMALL CRAFT VODKA,LIQUOR,0.4,0.0,0.0,ROCKTOWN SMALL CRAFT VODKA - 1L,1L,LARGE,0.4,1,LOW
2020,3,HUB WINE CORPORATION,339003,90+ CELLARS LOT 66 RIES 14,WINE,0.0,0.0,2.0,90+ CELLARS LOT 66 RIES 14 - 750ML,750ML,STANDARD,2.0,1,LOW
2020,3,LANTERNA DISTRIBUTORS INC,339072,GLENBROOK CAB,WINE,0.0,0.0,3.0,GLENBROOK CAB - 750ML,750ML,STANDARD,3.0,1,LOW
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",339079,CH PEYMARTIN ST JULIEN,WINE,0.0,0.0,1.0,CH PEYMARTIN ST JULIEN - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,MONSIEUR TOUTON SELECTION,339092,MAYNARD'S 10YR AGED TAW PRT,WINE,0.0,0.0,1.0,MAYNARD'S 10YR AGED TAW PRT - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,MONSIEUR TOUTON SELECTION,339094,MAYNARD'S 20YR AGED TAW PRT,WINE,0.34,0.0,1.0,MAYNARD'S 20YR AGED TAW PRT - 750ML,750ML,STANDARD,1.34,1,LOW
2020,3,MONSIEUR TOUTON SELECTION,339100,MAYNARD'S FINE TAW PRT,WINE,0.0,0.0,1.0,MAYNARD'S FINE TAW PRT - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,MONSIEUR TOUTON SELECTION,339102,MAYNARD'S FINE RUBY PRT,WINE,0.0,0.0,1.0,MAYNARD'S FINE RUBY PRT - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",339130,SANTA JULIA CAB ORGANIC,WINE,0.0,0.0,21.0,SANTA JULIA CAB ORGANIC - 750ML,750ML,STANDARD,21.0,1,LOW
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",339211,FINCA SAN MARTIN CRIANZA,WINE,0.0,0.0,1.0,FINCA SAN MARTIN CRIANZA - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,PWSWN INC,339230,VIEJO FEO CARMENERE,WINE,0.74,1.0,20.0,VIEJO FEO CARMENERE - 750ML,750ML,STANDARD,21.74,1,LOW
2020,3,PWSWN INC,339232,VIEJO FEO S/BLANC,WINE,0.0,0.0,8.0,VIEJO FEO S/BLANC - 750ML,750ML,STANDARD,8.0,1,LOW
2020,3,MONSIEUR TOUTON SELECTION,339248,CH LAROSE PERGANSON,WINE,0.0,0.0,2.0,CH LAROSE PERGANSON - 750ML,750ML,STANDARD,2.0,1,LOW
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",339270,BITCH GREN,WINE,0.66,0.0,1.0,BITCH GREN - 750ML,750ML,STANDARD,1.6600000000000001,1,LOW
2020,3,RELIABLE CHURCHILL LLLP,339288,SANTA EMA RES MER,WINE,0.0,0.0,1.0,SANTA EMA RES MER - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,ELITE WINES IMPORTS,339343,JEAN MARC BROCARD CHAB VAULORENT,WINE,0.17,0.0,0.0,JEAN MARC BROCARD CHAB VAULORENT - 750ML,750ML,STANDARD,0.17,1,LOW
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",339371,RED TAIL RIDGE SANS OAK CHARD,WINE,0.0,0.0,1.0,RED TAIL RIDGE SANS OAK CHARD - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",339455,ANCIENT PEAKS RENEGADE RED BLEND,WINE,0.0,0.0,3.0,ANCIENT PEAKS RENEGADE RED BLEND - 750ML,750ML,STANDARD,3.0,1,LOW
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,339464,BLANC DE BLEU BRUT,WINE,0.0,0.0,1.0,BLANC DE BLEU BRUT - 187ML,187ML,SMALL,1.0,1,LOW
2020,3,OSLO ENTERPRISE,339473,DOM SORIN DE FRANCE 13,WINE,0.65,1.0,2.0,DOM SORIN DE FRANCE 13 - 750ML,750ML,STANDARD,3.65,1,LOW
2020,3,PWSWN INC,339478,VIEJO FEO CAB,WINE,0.25,0.0,0.0,VIEJO FEO CAB - 750ML,750ML,STANDARD,0.25,1,LOW
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",339537,DIBON BRUT ROSE,WINE,0.0,0.0,2.0,DIBON BRUT ROSE - 750ML,750ML,STANDARD,2.0,1,LOW
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",339595,SANTA JULIA BL/BL ORG,WINE,0.0,0.0,1.0,SANTA JULIA BL/BL ORG - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,ARTISANS & VINES LLC,339600,FOUR SISTERS S/BLC,WINE,0.0,0.0,4.0,FOUR SISTERS S/BLC - 750ML,750ML,STANDARD,4.0,1,LOW
2020,3,OPICI FAMILY DISTRIBUTING OF MD,339645,REATA P/NOIR,WINE,0.0,0.0,5.0,REATA P/NOIR - 750,750ML,STANDARD,5.0,1,LOW
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,339689,FREEMARK ABBEY RUTHERFORD CAB,WINE,0.17,1.0,0.0,FREEMARK ABBEY RUTHERFORD CAB - 750ML,750ML,STANDARD,1.17,1,LOW
2020,3,OPICI FAMILY DISTRIBUTING OF MD,339704,CARPINETO CHIANTI RS,WINE,0.0,0.0,2.0,CARPINETO CHIANTI RS - 750ML,750ML,STANDARD,2.0,1,LOW
2020,3,PRESTIGE BEVERAGE GROUP OF MD LLC,339725,BORGO REALE P/GRIGIO,WINE,0.16,0.0,0.0,BORGO REALE P/GRIGIO - 750ML,750ML,STANDARD,0.16,1,LOW
2020,3,PWSWN INC,339729,PROMESSES DE FRANCE BOURG ROUGE P/NOIR,WINE,0.0,0.0,7.0,PROMESSES DE FRANCE BOURG ROUGE P/NOIR - 750ML,750ML,STANDARD,7.0,1,LOW
2020,3,SALVETO IMPORTS LLC,339791,CH VARTELY CAB SEL,WINE,0.0,0.0,8.0,CH VARTELY CAB SEL - 750ML,750ML,STANDARD,8.0,1,LOW
2020,3,SALVETO IMPORTS LLC,339796,CH VARTELY S/BLC SEL,WINE,0.0,0.0,6.0,CH VARTELY S/BLC SEL - 750ML,750ML,STANDARD,6.0,1,LOW
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",339838,POZZAN ZIN BACK BARN,WINE,0.0,0.0,1.0,POZZAN ZIN BACK BARN,UNKNOWN,OTHER,1.0,1,LOW
2020,3,VINTAGE POINT LLC,339864,HIGHER GROUND P/NOIR,WINE,0.16,0.0,0.0,HIGHER GROUND P/NOIR - 750ML,750ML,STANDARD,0.16,1,LOW
2020,3,GOOSE RIDGE LLC,339869,TALL SAGE CHARD,WINE,0.0,0.0,5.0,TALL SAGE CHARD - 750ML,750ML,STANDARD,5.0,1,LOW
2020,3,GOOSE RIDGE LLC,339871,TALL SAGE CAB,WINE,0.0,0.0,2.0,TALL SAGE CAB - 750ML,750ML,STANDARD,2.0,1,LOW
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,339892,NATURA ROSE,WINE,0.49,0.0,2.0,NATURA ROSE - 750ML,750ML,STANDARD,2.49,1,LOW
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,339894,NATURA P/NOIR,WINE,0.0,0.0,3.0,NATURA P/NOIR - 750ML,750ML,STANDARD,3.0,1,LOW
2020,3,WINE BRIDGE IMPORTS INC,339921,AWATERE S/BLC,WINE,3.95,2.0,2.0,AWATERE S/BLC - 750ML,750ML,STANDARD,7.95,1,LOW
2020,3,RELIABLE CHURCHILL LLLP,339933,MYX MOSCATO TROPICAL SANGRIA,WINE,0.0,0.0,1.0,MYX MOSCATO TROPICAL SANGRIA - 187ML,187ML,SMALL,1.0,1,LOW
2020,3,RELIABLE CHURCHILL LLLP,339935,MYX MOSCATO CLASS SANGRIA,WINE,0.0,0.0,1.0,MYX MOSCATO CLASS SANGRIA - 187ML,187ML,SMALL,1.0,1,LOW
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,339938,MAISON SALEYA PROVENCE ROSE,WINE,0.0,0.0,1.0,MAISON SALEYA PROVENCE ROSE - 750ML,750ML,STANDARD,1.0,1,LOW
2020,3,PWSWN INC,339982,FIUZA ALVARINHO,WINE,0.99,1.0,3.0,FIUZA ALVARINHO - 750ML,750ML,STANDARD,4.99,1,LOW
2020,3,OPICI FAMILY DISTRIBUTING OF MD,340013,COLIMORO MONT - ABRZ,WINE,0.57,0.0,0.0,COLIMORO MONT-ABRZ - 750ML,750ML,STANDARD,0.57,1,LOW
2020,3,YOUNG WON TRADING INC,340039,HAKUSHIKA JPN ORCHARD YUZU SAKE,WINE,0.0,0.0,1.0,HAKUSHIKA JPN ORCHARD YUZU SAKE - 720ML,720ML,STANDARD,1.0,1,LOW
2020,3,DMV DISTRIBUTING LLC,340041,TUSSOCK JUMPER PROSECCO,WINE,0.24,0.0,0.0,TUSSOCK JUMPER PROSECCO - 750ML,750ML,STANDARD,0.24,1,LOW
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,340052,THE PESSIMIST RED BLEND,WINE,0.66,0.0,1.0,THE PESSIMIST RED BLEND - 750ML,750ML,STANDARD,1.6600000000000001,1,LOW
2020,3,DMV DISTRIBUTING LLC,340059,GRAND MOSCATO MANGO,WINE,1.38,0.0,8.0,GRAND MOSCATO MANGO - 750ML,750ML,STANDARD,9.379999999999999,1,LOW
2020,3,DMV DISTRIBUTING LLC,340061,GRAND MOSCATO PEACH,WINE,0.9,0.0,3.0,GRAND MOSCATO PEACH - 750ML,750ML,STANDARD,3.9,1,LOW
